Combination,Unique Rows,Unique Rows Excluding Columns,Score
"age, background_SES, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, religious_upbringing, religious_now",507,2,1.0138067061143985
"age, background_SES, sexual_attraction_M, gender_identity_M, education_level, handedness, religious_upbringing, religious_now",511,17,0.9765166340508806
"age, background_SES, sexual_attraction_M, gender_identity_M, gender_identity_F, handedness, religious_upbringing, religious_now",470,9,1.078723404255319
"age, background_SES, sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",493,23,1.0
"age, background_SES, sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_now",485,19,1.024742268041237
"age, background_SES, sexual_attraction_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",499,19,0.9959919839679359
"age, background_SES, sexual_attraction_M, sex, education_level, handedness, religious_upbringing, religious_now",494,35,0.9736842105263158
"age, background_SES, sexual_attraction_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",456,32,1.0614035087719298
"age, background_SES, sexual_attraction_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",507,15,0.9881656804733728
"age, background_SES, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",481,7,1.0582120582120582
"age, background_SES, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_now",464,14,1.081896551724138
"age, background_SES, gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",487,7,1.0451745379876796
"age, background_SES, gender_identity_M, sex, education_level, handedness, religious_upbringing, religious_now",477,35,1.0083857442348008
"age, background_SES, gender_identity_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",428,15,1.1705607476635513
"age, background_SES, gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",497,14,1.0100603621730382
"age, background_SES, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",485,31,1.0
"age, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",340,18,1.464705882352941
"age, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_now",335,31,1.4477611940298507
"age, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",336,22,1.4702380952380953
"age, sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_upbringing, religious_now",322,59,1.4192546583850931
"age, sexual_attraction_M, gender_identity_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",274,41,1.7335766423357664
"age, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",371,27,1.3180592991913747
"age, sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",334,62,1.3592814371257484
"age, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",304,45,1.549342105263158
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness",202,9,2.50990099009901
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing",224,12,2.25
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_now",210,13,2.395238095238095
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_upbringing",196,64,2.306122448979592
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_now",192,69,2.328125
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, religious_upbringing, religious_now",207,58,2.21256038647343
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, gender_identity_F, handedness, religious_upbringing",195,22,2.533333333333333
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, gender_identity_F, handedness, religious_now",181,17,2.7569060773480665
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, gender_identity_F, religious_upbringing, religious_now",192,28,2.5416666666666665
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, handedness, religious_upbringing, religious_now",166,105,2.4759036144578315
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing",239,6,2.1338912133891212
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, handedness, religious_now",228,2,2.254385964912281
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, religious_upbringing, religious_now",251,13,2.00398406374502
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, education_level, handedness, religious_upbringing, religious_now",228,39,2.0921052631578947
"sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, gender_identity_F, handedness, religious_upbringing, religious_now",212,17,2.3537735849056602
"sexual_attraction_F, background_SES, sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",214,71,2.0794392523364484
"sexual_attraction_F, background_SES, sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_now",199,74,2.221105527638191
"sexual_attraction_F, background_SES, sexual_attraction_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",218,59,2.096330275229358
"sexual_attraction_F, background_SES, sexual_attraction_M, sex, education_level, handedness, religious_upbringing, religious_now",186,86,2.3118279569892475
"sexual_attraction_F, background_SES, sexual_attraction_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",176,100,2.3636363636363638
"sexual_attraction_F, background_SES, sexual_attraction_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",240,43,1.9708333333333334
"sexual_attraction_F, background_SES, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",221,70,2.018099547511312
"sexual_attraction_F, background_SES, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_now",207,69,2.1594202898550723
"sexual_attraction_F, background_SES, gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",236,67,1.902542372881356
"sexual_attraction_F, background_SES, gender_identity_M, sex, education_level, handedness, religious_upbringing, religious_now",209,114,1.923444976076555
"sexual_attraction_F, background_SES, gender_identity_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",197,108,2.0710659898477157
"sexual_attraction_F, background_SES, gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",257,62,1.7665369649805447
"sexual_attraction_F, background_SES, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",226,116,1.7699115044247788
"sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",124,109,3.282258064516129
"sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_now",114,97,3.675438596491228
"sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",130,92,3.2615384615384615
"sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_upbringing, religious_now",104,233,2.7211538461538463
"sexual_attraction_F, sexual_attraction_M, gender_identity_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",100,176,3.4
"sexual_attraction_F, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",143,118,2.7832167832167833
"sexual_attraction_F, sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",115,245,2.356521739130435
"sexual_attraction_F, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",114,253,2.307017543859649
"background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing",223,70,2.0
"background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_now",200,72,2.22
"background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing, religious_now",231,69,1.9350649350649352
"background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_upbringing, religious_now",209,125,1.8708133971291867
"background_SES, sexual_attraction_M, gender_identity_M, sex, gender_identity_F, handedness, religious_upbringing, religious_now",185,108,2.2054054054054055
"background_SES, sexual_attraction_M, gender_identity_M, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",252,69,1.7738095238095237
"background_SES, sexual_attraction_M, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",223,119,1.7802690582959642
"background_SES, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",195,90,2.1846153846153844
"sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness, religious_upbringing, religious_now",112,262,2.267857142857143
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, handedness",462,0,1.1168831168831168
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_upbringing",498,0,1.036144578313253
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, gender_identity_F, religious_now",494,0,1.0445344129554657
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_upbringing",505,1,1.0198019801980198
"age, sexual_attraction_F, background_SES, sexual_attraction_M, gender_identity_M, sex, education_level, handedness, religious_now",496,1,1.0383064516129032
